-178.0	345.725841031	0.390119981607
-158.0	339.406642375	0.578758759239
-138.0	334.011668687	0.896585298936
-118.0	328.910235906	0.83336546078
-98.0	326.600188781	0.625273051208
-78.0	327.586554969	0.535476177749
-58.0	330.820312	1.08576859355
-38.0	335.993327594	1.8493398758
-18.0	340.86851075	0.833324385028
2.0	346.077403594	0.632376884013
22.0	351.221408406	1.74882304581
42.0	357.486018719	0.797076014294
62.0	1.01943920833	0.394453591476
82.0	1.74219084375	0.612010489091
102.0	1.04438725	0.448809344877
122.0	358.858107875	0.08102425
142.0	355.309009031	0.311957484032
162.0	349.205417125	0.322861212738
