-178.0	237.310351781	0.39717335884
-158.0	242.298488156	0.432773859678
-138.0	244.753589156	0.497723381934
-118.0	245.251922187	0.609739482771
-98.0	244.266242562	0.67029939919
-78.0	243.751258281	0.456286514869
-58.0	238.721923375	0.279769878942
-38.0	234.790191094	0.452818892641
-18.0	230.471019219	0.314759058659
2.0	226.872653469	0.30134252125
22.0	221.771049125	0.355192379423
42.0	216.974143562	0.47218189389
62.0	216.436328375	0.441007769639
82.0	217.012423937	0.507042545127
102.0	219.012279	0.455144819042
122.0	223.105887812	0.908664265914
142.0	229.657000969	0.600988518931
162.0	234.422664062	0.547027305458
