-178.0	45.2118296563	0.413070007811
-158.0	36.9897646875	0.317553815322
-138.0	26.84663725	0.288569027167
-118.0	17.3352236875	0.457278943405
-98.0	12.2131914375	0.281134333031
-78.0	5.39531659375	0.757786381315
-58.0	1.5348238125	0.374362680319
-38.0	2.984675875	0.908224920272
-18.0	7.437743625	0.342220662592
2.0	15.6203264687	0.399812919419
22.0	25.3797906875	0.630451835714
42.0	38.3441729688	0.319026314514
62.0	46.8472475625	0.38464242283
82.0	53.1199259375	0.645588891362
102.0	58.5823625625	0.493577165979
122.0	60.7598871563	0.341167862363
142.0	58.3454699687	0.585797843223
162.0	54.8847765	0.393330236369
