-178.0	272.354335281	0.892175046529
-158.0	282.288379156	0.385413470322
-138.0	299.8982615	0.472884316953
-118.0	316.788024312	0.477324172184
-98.0	329.175796031	0.561177030752
-78.0	337.074450937	0.628456949454
-58.0	341.195353969	0.296944050123
-38.0	339.257297031	0.303197499286
-18.0	334.972972375	0.175162903284
2.0	328.122653375	0.130439464935
22.0	317.380771094	0.292009352689
42.0	303.063182312	0.159912018196
62.0	287.859649281	0.111193105073
82.0	274.318828031	0.183063809442
102.0	262.406386844	0.124101524571
122.0	254.618110125	0.285255775342
142.0	253.375968406	0.678013450628
162.0	258.009109031	0.529488684946
