-178.0	336.345576687	1.28068851038
-158.0	352.737178281	1.13051061182
-138.0	17.926597125	1.15549534744
-118.0	36.36285725	2.26350261746
-98.0	51.44914575	0.835258890705
-78.0	56.584395875	0.28907775
-58.0	60.6450459062	0.595113372803
-38.0	57.0047945	0.023413387821
-18.0	50.2401347187	0.0692601871217
2.0	40.4399866562	0.312466780224
22.0	25.8458514063	0.440376068814
42.0	7.287196625	0.243513606554
62.0	348.584346312	0.357968439449
82.0	332.057990531	0.297461157381
102.0	318.719386594	0.194809861564
122.0	311.021575406	0.57535610368
142.0	311.03839825	0.648778217958
162.0	320.205974094	1.81847823015
