-178.0	49.6092791562	0.14375220835
-158.0	49.8029132187	0.240051733897
-138.0	43.2790941562	0.121323033728
-118.0	31.3863940312	0.211804564141
-98.0	15.8512111563	0.0869563013272
-78.0	356.239070375	0.241255644033
-58.0	334.437732219	0.0613547728385
-38.0	315.568027031	0.166560332937
-18.0	300.844115719	0.159363129124
2.0	289.2434115	0.0449434823727
22.0	283.0121035	0.0588883310414
42.0	286.729602219	0.166267038989
62.0	301.068820469	0.287659107815
82.0	324.396056625	0.279289623132
102.0	352.022037	0.403251895976
122.0	17.718371875	0.343474631878
142.0	34.5751758125	0.246263962001
162.0	44.4031329688	0.0646731010721
