-178.0	6.88859884375	0.259794538195
-158.0	354.0074725	0.341024131471
-138.0	348.361873219	0.78460431693
-118.0	351.486453406	0.823886115909
-98.0	2.5838465	1.566238375
-78.0	23.9615244375	1.5108876308
-58.0	52.1411127187	1.79127976571
-38.0	74.3607898125	0.329838790317
-18.0	89.1888995937	0.575617047245
2.0	99.8602289687	1.06092593917
22.0	104.937800906	0.37607290474
42.0	105.615005	0.300054203363
62.0	100.069827594	0.382779023941
82.0	91.2998195	0.626506878157
102.0	75.4606241875	0.158843432945
122.0	56.7256732188	0.0470098512971
142.0	36.9904512813	0.617052950005
162.0	20.2323526875	0.395316607251
