-178.0	250.940780125	4.77488845598
-158.0	72.1992296875	0.433932368352
-138.0	67.9032320313	0.42970175503
-118.0	60.9754939375	0.347196552369
-98.0	54.264392375	0.198811639893
-78.0	47.4046320937	0.597788199583
-58.0	40.616969625	0.68790993467
-38.0	35.4611201875	0.321405401573
-18.0	32.9092020625	0.391515191878
2.0	32.7236361563	0.780303879535
22.0	35.1353068125	0.650450156983
42.0	40.3187938438	0.835719945329
62.0	47.7731889687	0.237007788884
82.0	55.1408954375	0.949551176365
102.0	62.5899691562	0.48095866746
122.0	68.6806864687	0.519440211393
142.0	72.4785228125	0.303427691813
162.0	73.9397044063	0.661355024061
