-178.0	117.08009675	2.05007295454
-158.0	149.291667344	2.39666655138
-138.0	167.936667875	0.480194092355
-118.0	166.830825281	0.612200075369
-98.0	151.961345188	0.265545247787
-78.0	120.1688	0.608467222088
-58.0	73.6887355	0.486592055776
-38.0	22.0953935937	1.35275210568
-18.0	333.150786844	0.699506704062
2.0	287.08373975	0.443564833182
22.0	243.805846719	0.301043327593
42.0	213.645457719	0.863859464532
62.0	208.119849719	0.95612592398
82.0	224.615821281	1.33955671637
102.0	264.660987344	2.63016564632
122.0	327.029857219	1.75762406793
142.0	27.7823634687	1.21973010023
162.0	75.2005571875	1.00917426544
